Функция |А0+A1*z+A2*z^2+A3*z^3|^2
A0 = Д + П*i = 5 + 17i
А1 = И + А*i = 10 + i
А2 = М + В*i = 14 + 3i
А3 = Л*i = 13i
Нажмите цифру для одномерной минимизации:
1.Метод покоординатного спуска
2.Метод градиентного спуска с дроблением шага
3.Метод градиентного спуска с постоянным шагом
4.Метод наискорейшего градиентного спуска
5.Метод градиентного спуска с заранее заданным шагом
2
метод градиентного спуска с дроблением шага
x=0,y=0,F(x,y)=314
x=0,436992772973843,y=1,03342800895688,F(x,y)=2,78785987937352E-08
x=0,436993677173275,y=1,03343611430464,F(x,y)=2,3162208537534E-08
x=0,436992853021002,y=1,03342872623665,F(x,y)=1,92446166669846E-08
x=0,436993604267383,y=1,03343546051762,F(x,y)=1,59889551554169E-08
x=0,436992919523078,y=1,03342932218296,F(x,y)=1,32845775029735E-08
x=0,436993543690079,y=1,03343491732119,F(x,y)=1,10372290927118E-08
x=0,436992974772737,y=1,03342981732053,F(x,y)=9,17035949043029E-09
x=0,436993493357107,y=1,0334344660087,F(x,y)=7,61903396340628E-09
x=0,436993020674386,y=1,03343022870204,F(x,y)=6,33031155200867E-09
x=0,436993451536405,y=1,03343409103773,F(x,y)=5,25944190619465E-09
x=0,436993058809979,y=1,03343057049553,F(x,y)=4,36982354027548E-09
x=0,436993416788644,y=1,03343377949484,F(x,y)=3,63060776621924E-09
x=0,436993090493663,y=1,03343085447237,F(x,y)=3,01649625592362E-09
x=0,436993387917789,y=1,03343352065094,F(x,y)=2,50621851146539E-09
x=0,436993116817142,y=1,03343109041266,F(x,y)=2,08229254576463E-09
x=0,43699336393,y=1,03343330559178,F(x,y)=1,73004929290382E-09
x=0,436993138687351,y=1,03343128644214,F(x,y)=1,43741029329659E-09
x=0,436993343999464,y=1,03343312691097,F(x,y)=1,19425748995153E-09
x=0,436993156857741,y=1,03343144931201,F(x,y)=9,92247012255473E-10
x=0,436993327440004,y=1,03343297845495,F(x,y)=8,24398950461857E-10
x=0,436993171954267,y=1,03343158463143,F(x,y)=6,84950023674749E-10
x=0,436993313681473,y=1,03343285511106,F(x,y)=5,69084626883771E-10
x=0,436993184496963,y=1,03343169706074,F(x,y)=4,72822353493962E-10
x=0,436993302250138,y=1,03343275263145,F(x,y)=3,9284049570855E-10
x=0,436993194917876,y=1,03343179047195,F(x,y)=3,26390222705339E-10
x=0,436993292752384,y=1,03343266748682,F(x,y)=2,71178731287409E-10
x=0,436993203575953,y=1,0334318680821,F(x,y)=2,25307838955259E-10
x=0,436993284861164,y=1,03343259674487,F(x,y)=1,87195316708025E-10
x=0,436993210769413,y=1,03343193256403,F(x,y)=1,55530468093379E-10
x=0,436993278304744,y=1,03343253796931,F(x,y)=1,292213632028E-10
